t_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint1_master_err,joint2_master_err,joint3_master_err,joint4_master_err,joint5_master_err,joint6_master_err
10.908256,0.007542190009100222,0.1164500361927723,-0.6102109077185853,-0.023444375963934404,0.15842888761965349,-0.014618316766882836,0.007542190009100222,-0.07579829888645626,0.04503431407221181,-0.023444375963934404,-0.29115303596323705,-0.014618316766882836
10.909961,0.007684034049332298,0.11639407745923692,-0.6101522419275504,-0.023427700890464188,0.15839178548456642,-0.014622205308323874,0.007684034049332298,-0.07585425761999164,0.045092979863246785,-0.023427700890464188,-0.29119013809832406,-0.014622205308323874
10.911686,0.007826381563797204,0.11633909419607819,-0.6100932151557534,-0.02341108001594566,0.15835563223879157,-0.014626330285349577,0.007826381563797204,-0.07590924088315038,0.04515200663504371,-0.02341108001594566,-0.29122629134409894,-0.014626330285349577
10.913535,0.007969285550464309,0.11628561795008578,-0.6100334850098098,-0.02339464671260018,0.15832111268360707,-0.01463087888523688,0.007969285550464309,-0.07596271712914278,0.04521173678098733,-0.02339464671260018,-0.29126081089928346,-0.01463087888523688
10.915483,0.008112746025175631,0.11623366183150466,-0.6099730485559421,-0.023378404877158473,0.15828825267928842,-0.014635855692867836,0.008112746025175631,-0.07571211382841589,0.04520386774620522,-0.023378404877158473,-0.29109559127111634,-0.014635855692867836
10.917498,0.008256756878724344,0.1161831789357336,-0.6099119416306149,-0.023362343391909294,0.15825700125951928,-0.014641244204590675,0.008256756878724344,-0.07576259672418695,0.045264974671532454,-0.023362343391909294,-0.2911268426908855,-0.014641244204590675
10.919313,0.008401060517831176,0.11612737686933614,-0.6098524893703164,-0.02334519653265692,0.15821994184844143,-0.014645337310052152,0.008401060517831176,-0.07581839879058441,0.04532442693183092,-0.02334519653265692,-0.2911639021019633,-0.014645337310052152
10.921164,0.008545865269126336,0.11607255451119185,-0.6097926705030691,-0.023328106985456197,0.1581838465191844,-0.014649671395264517,0.008545865269126336,-0.0758732211487287,0.04538424579907829,-0.023328106985456197,-0.2911999974312204,-0.014649671395264517
10.923045,0.008691225120574391,0.1160192382648199,-0.6097321474979113,-0.023311207273248865,0.15814939985199414,-0.014654432046088703,0.008691225120574391,-0.07592653739510065,0.04544476880423609,-0.023311207273248865,-0.2912344440984106,-0.014654432046088703
10.924798,0.008837140016320407,0.11596744060047698,-0.609670918035917,-0.023294501125977543,0.158116627147669,-0.014659623584211832,0.008837140016320407,-0.07597833505944357,0.04550599826623036,-0.023294501125977543,-0.29126721680273576,-0.014659623584211832
10.926407,0.008983603656077015,0.1159171145152508,-0.6096090180573072,-0.02327797734338902,0.15808547686164381,-0.014665229405589147,0.008983603656077015,-0.07572774241116326,0.04549869852727639,-0.02327797734338902,-0.2911000940528078,-0.014665229405589147
10.928029,0.00913060922118683,0.11586820796786369,-0.6095464862232381,-0.02326162343867712,0.1580558904036489,-0.014671231184926739,0.00913060922118683,-0.07577664895855037,0.045561230361345406,-0.02326162343867712,-0.2911296805108027,-0.014671231184926739
10.929652,0.009277888675169292,0.11581398399101438,-0.609485601060708,-0.023244182241089928,0.15802045267504822,-0.01467593639405888,0.009277888675169292,-0.07583087293539968,0.04562211552387552,-0.023244182241089928,-0.2911651182394034,-0.01467593639405888
10.931392,0.009425660090201963,0.11576069298354419,-0.6094243813449296,-0.02322678920920682,0.15798593669283395,-0.014680869082102978,0.009425660090201963,-0.07588416394286987,0.045683335239653955,-0.02322678920920682,-0.29119963422161765,-0.014680869082102978
10.933413,0.00957397863212492,0.11570885797970994,-0.6093624927514549,-0.023209576457874793,0.1579530285798895,-0.014686213917842394,0.00957397863212492,-0.07593599894670412,0.04574522383312862,-0.023209576457874793,-0.2912325423345621,-0.014686213917842394
10.93532,0.009722844406943095,0.1156584928737729,-0.6092999317375674,-0.023192548053127447,0.1579217552364058,-0.014691975743239867,0.009722844406943095,-0.07568636710137362,0.045737516812894397,-0.023192548053127447,-0.2910648655974023,-0.014691975743239867
10.937236,0.009872251154994715,0.11560955257823935,-0.6092367325661533,-0.023175693203851738,0.15789206666739275,-0.014698138618202313,0.009872251154994715,-0.07573530739690718,0.04580071598430846,-0.023175693203851738,-0.29109455416641533,-0.014698138618202313
10.939045,0.010022192084178915,0.11556198694633214,-0.6091729322409665,-0.023158999825448272,0.15786390577190865,-0.014704684871051553,0.010022192084178915,-0.07578287302881438,0.045864516309495285,-0.023158999825448272,-0.29112271506189946,-0.014704684871051553
10.940967,0.010172388094647692,0.1155090990542498,-0.6091107676373267,-0.023141216514756844,0.15782984173921982,-0.014709932760605803,0.010172388094647692,-0.07583576092089672,0.04592668091313501,-0.023141216514756844,-0.29115677909458826,-0.014709932760605803
10.942806,0.010323067576204086,0.1154571054184851,-0.6090482932971095,-0.023123474116475074,0.15779666493467015,-0.014715397516405928,0.010323067576204086,-0.07588775455666143,0.04598915525335223,-0.023123474116475074,-0.29118995589913793,-0.014715397516405928
10.944373,0.01047428699928881,0.1154065266508996,-0.6089851776151043,-0.02310590458629164,0.1577650644777604,-0.01472126322295411,0.01047428699928881,-0.07593833332424693,0.046052270935357464,-0.02310590458629164,-0.2912215563560477,-0.01472126322295411
10.945913,0.010626046619752614,0.11535737781956434,-0.6089214161030319,-0.023088512275104806,0.15773506870935441,-0.014727535150920608,0.010626046619752614,-0.07569313931156618,0.04604582158225279,-0.023088512275104806,-0.29105507929738816,-0.014727535150920608
10.947614,0.010778340190643408,0.1153096153755242,-0.6088570417004678,-0.023071286717032208,0.15770662884522882,-0.014734197887494147,0.010778340190643408,-0.07574090175560633,0.046110195984816804,-0.023071286717032208,-0.29108351916151376,-0.014734197887494147
10.949281,0.010930881681247177,0.11525668554552049,-0.6087942171210633,-0.02305300157031313,0.15767241360052817,-0.014739606084343765,0.010930881681247177,-0.07579383158561004,0.046173020564221345,-0.02305300157031313,-0.29111773440621436,-0.014739606084343765
10.951158,0.011083905818641276,0.1152046700266715,-0.6087310654279993,-0.023034764363792325,0.15763912000854138,-0.014745241149862363,0.011083905818641276,-0.07584584710445903,0.04623617225728538,-0.023034764363792325,-0.29115102799820114,-0.014745241149862363
