t_sec,joint1_pos,joint1_master_err,joint2_pos,joint2_master_err,joint3_pos,joint3_master_err,joint4_pos,joint4_master_err,joint5_pos,joint5_master_err,joint6_pos,joint6_master_err
2.732069,-0.08307715654170585,-0.08307715654170585,0.16975740984029636,-0.3560065309122647,-0.6725970519405303,-0.17323982876139432,0.6305277595979094,0.6305277595979094,0.6088121507394592,0.07098287527698743,-0.6530304323722148,-0.6530304323722148
2.733814,-0.08340027372988516,-0.08340027372988516,0.16892342042939215,-0.35684052032316893,-0.6721583461086006,-0.1728011229294646,0.6306135180585981,0.6306135180585981,0.6089289846000152,0.07109970913754349,-0.6531691680903543,-0.6531691680903543
2.735688,-0.08372514158848197,-0.08372514158848197,0.1680690089964953,-0.35769493175606576,-0.6717024683315138,-0.1723452451523778,0.6307250449540932,0.6307250449540932,0.6090531786120486,0.07122390314957683,-0.6533306187488773,-0.6533306187488773
2.737504,-0.08404971451706388,-0.08404971451706388,0.1672143641579711,-0.35854957659458997,-0.6712439981095318,-0.17188677493039584,0.6308363505616275,0.6308363505616275,0.6091766649474651,0.07134738948499342,-0.6534914368632566,-0.6534914368632566
2.739313,-0.08437376785205525,-0.08437376785205525,0.1663618336363947,-0.3595365864808091,-0.670784712863165,-0.17116083043010566,0.6309444586730952,0.6309444586730952,0.6092985478477597,0.07142636188017215,-0.6536489492678399,-0.6536489492678399
2.741149,-0.08467760488397053,-0.08467760488397053,0.16572074107478338,-0.3601776790424204,-0.6704834585969643,-0.170859576163905,0.6307812152303104,0.6307812152303104,0.609337447245891,0.07146526127830344,-0.6535615905112816,-0.6535615905112816
2.742989,-0.08500014913126074,-0.08500014913126074,0.1648903050299787,-0.3610081150872251,-0.6700453833394733,-0.17042150090641395,0.6308648501464093,0.6308648501464093,0.6094540952182365,0.07158190925064889,-0.6536963449986423,-0.6536963449986423
2.74495,-0.08532439932556606,-0.08532439932556606,0.16403952963435664,-0.36185889048284714,-0.6695903264467099,-0.16996644401365057,0.6309745516278966,0.6309745516278966,0.6095783502457744,0.07170616427818688,-0.653854163248962,-0.653854163248962
2.746604,-0.08564833632285682,-0.08564833632285682,0.16318861167496987,-0.3627098084422339,-0.6691327012761562,-0.16950881884309688,0.6310839851944093,0.6310839851944093,0.609701873195159,0.07182968722757144,-0.6540113088766972,-0.6540113088766972
2.748494,-0.08597173886348361,-0.08597173886348361,0.16233989624865366,-0.3636918454067636,-0.6686742659659386,-0.16878132202268886,0.6311901383480495,0.6311901383480495,0.609823738636863,0.07190874764545074,-0.6541650672748092,-0.6541650672748092
2.75025,-0.08627496972921009,-0.08627496972921009,0.1617047767463797,-0.3643269649090375,-0.668373698820603,-0.1684807548773533,0.6310185763533257,0.6310185763533257,0.60985890815632,0.07194391716490778,-0.6540674129620988,-0.6540674129620988
2.752163,-0.08659683839554802,-0.08659683839554802,0.16087833465150553,-0.3651534070039117,-0.6679365281116334,-0.16804358416838366,0.6310996856865919,0.6310996856865919,0.6099752005964825,0.0720602096050702,-0.6541978411248903,-0.6541978411248903
2.753983,-0.08692039282563861,-0.08692039282563861,0.16003139724627155,-0.36600034440914564,-0.6674824032268298,-0.1675894592835801,0.6312074747079628,0.6312074747079628,0.6100994506264712,0.07218445963505893,-0.6543519668742154,-0.6543519668742154
2.755821,-0.08724361995410444,-0.08724361995410444,0.1591843764522953,-0.3668473652031219,-0.6670257153339377,-0.167132771390688,0.6313149922720658,0.6313149922720658,0.6102229592256664,0.07230796823425412,-0.6545054186749056,-0.6545054186749056
2.757647,-0.08756629939921305,-0.08756629939921305,0.15833963974876075,-0.36769210190665647,-0.6665682205605841,-0.16667527661733433,0.6314191567075428,0.6314191567075428,0.6103447605246246,0.07242976953321234,-0.6546554107279959,-0.6546554107279959
2.759496,-0.08788842474716274,-0.08788842474716274,0.15749739409821098,-0.36866488191554136,-0.6661101572676906,-0.16594901671345652,0.6315197411932124,0.6315197411932124,0.6104648129693256,0.07250764412925936,-0.6548017385491223,-0.6548017385491223
2.761257,-0.08819066326621024,-0.08819066326621024,0.1568683108350662,-0.3692939651786861,-0.6658079897592086,-0.16564684920497452,0.631339832189808,0.631339832189808,0.6104954950782134,0.07253832623814715,-0.6546933861433722,-0.6546933861433722
2.763169,-0.08851127484552401,-0.08851127484552401,0.15604817543342867,-0.3701141005803237,-0.665371068104358,-0.16520992755012387,0.6314152947293841,0.6314152947293841,0.6106098077421024,0.0726526389020361,-0.6548162593513319,-0.6548162593513319
2.76499,-0.08883354713604429,-0.08883354713604429,0.1552075872482445,-0.37095468876550786,-0.6649174430611919,-0.16475630250695783,0.6315178147474442,0.6315178147474442,0.610732394514383,0.07277522567431671,-0.6549632481822436,-0.6549632481822436
2.767292,-0.08915549481416539,-0.08915549481416539,0.15436693155009046,-0.37179534446366186,-0.6644613136754918,-0.16430017312125766,0.6316201600763632,0.6316201600763632,0.6108542928218291,0.07289712398176285,-0.6551096526245204,-0.6551096526245204
2.769172,-0.08947689983677375,-0.08947689983677375,0.15352857327078034,-0.3727620711680561,-0.6640044128338618,-0.16357469740749808,0.6317192134310062,0.6317192134310062,0.6109745044720002,0.07297558584687358,-0.6552526464305685,-0.6552526464305685
2.7708,-0.08979775513419884,-0.08979775513419884,0.1526927196753371,-0.37359792476349934,-0.6635469759384371,-0.16311726051207343,0.6318147419469841,0.6318147419469841,0.611092983369649,0.0730940647445224,-0.6553920193079661,-0.6553920193079661
2.77248,-0.0900989184793225,-0.0900989184793225,0.15207056246248293,-0.3742200819763535,-0.6632441639592715,-0.16281444853290783,0.6316257550330189,0.6316257550330189,0.61111902383804,0.07312010521291334,-0.6552723152299422,-0.6552723152299422
2.774168,-0.0904182722015623,-0.0904182722015623,0.15125672988030345,-0.37503391455853297,-0.6628078157037748,-0.16237810027741106,0.6316960019521713,0.6316960019521713,0.6112315755709975,0.07323265694587089,-0.6553880366022183,-0.6553880366022183
2.775991,-0.09073926693462135,-0.09073926693462135,0.1504223942009081,-0.37586825023792836,-0.6623549366709918,-0.16192522124462805,0.6317938008405641,0.6317938008405641,0.6113527505489347,0.07335383192380807,-0.6555283984573314,-0.6555283984573314
2.777822,-0.0910599361430615,-0.0910599361430615,0.14958800929790617,-0.3767026351409303,-0.6618996002650125,-0.16146988483864877,0.631891514317477,0.631891514317477,0.6114732824391858,0.07347436381405914,-0.6556682594358103,-0.6556682594358103
2.779593,-0.09138006328960449,-0.09138006328960449,0.14875594819746174,-0.37766073866811745,-0.6614435241811091,-0.16074519937429288,0.6319859757598111,0.6319859757598111,0.6115921365104591,0.07355194847899282,-0.6558047403380464,-0.6558047403380464
2.78149,-0.09168072051580922,-0.09168072051580922,0.14813790230980287,-0.37827878455577635,-0.6611404717664504,-0.1604421469596342,0.6317919762336338,0.6317919762336338,0.6116155630077484,0.07357537497628219,-0.6556777694111143,-0.6556777694111143
2.783466,-0.09199931805255804,-0.09199931805255804,0.14732789934303767,-0.3790887875225415,-0.6607053038241583,-0.16000697901734207,0.6318607221938889,0.6318607221938889,0.6117281451744855,0.07368795714301923,-0.6557901459765045,-0.6557901459765045
2.785184,-0.09231951086801106,-0.09231951086801106,0.14649745660176028,-0.3799192302638189,-0.6602537753174379,-0.1595554505106217,0.6319573373790689,0.6319573373790689,0.6118496009397402,0.07380941290827392,-0.6559275311702867,-0.6559275311702867
2.787004,-0.09263935733558486,-0.09263935733558486,0.14566706480648964,-0.3807496220590896,-0.6597998102316465,-0.15910148542483027,0.632053807217287,0.632053807217287,0.6119703803368046,0.07393019230533837,-0.6560643633970354,-0.6560643633970354
2.788821,-0.09295864425362733,-0.09295864425362733,0.14483909710303686,-0.3817013015506767,-0.6593451090234568,-0.15837816944887428,0.6321469258031371,0.6321469258031371,0.6120894179904639,0.07400844329611111,-0.6561977191215254,-0.6561977191215254
2.790646,-0.09325868667462536,-0.09325868667462536,0.14422547099538383,-0.38231492765832975,-0.6590418422691432,-0.1580749026945607,0.6319476583669467,0.6319476583669467,0.6121100469381145,0.07402907224376176,-0.6560632650530925,-0.6560632650530925
2.792476,-0.09357641947284963,-0.09357641947284963,0.14341961152528407,-0.38312078712842956,-0.6586078982428262,-0.15764095866824368,0.6320146181460246,0.6320146181460246,0.6122224724021768,0.07414149770782397,-0.6561720545152221,-0.6561720545152221
2.794323,-0.09389570467750237,-0.09389570467750237,0.14259336576710355,-0.38394703288661003,-0.6581577681506062,-0.15719082857602373,0.6321097777995001,0.6321097777995001,0.6123440303137081,0.07426305561935531,-0.6563062330860868,-0.6563062330860868
2.796157,-0.09421462572409889,-0.09421462572409889,0.14176726005827672,-0.3847731385954369,-0.657705224912755,-0.15673828533817247,0.6322047498413195,0.6322047498413195,0.6124648880579987,0.07438391336364591,-0.6564398227062297,-0.6564398227062297
2.798,-0.094532972600767,-0.094532972600767,0.1409436680859671,-0.3855967305677465,-0.6572519514939206,-0.15628501191933808,0.6322962887458934,0.6322962887458934,0.6125839492910187,0.07450297459666588,-0.6565698551939877,-0.6565698551939877
2.799908,-0.09485073898536359,-0.09485073898536359,0.14012279044837472,-0.38653893082475344,-0.6567981785088964,-0.15556277031121224,0.6323841561043229,0.6323841561043229,0.6127011620737357,0.07457990390161018,-0.6566961140493646,-0.6566961140493646
2.801593,-0.09516794179258606,-0.09516794179258606,0.13930457204605637,-0.38735714922707176,-0.656343961348514,-0.15510855315082983,0.6324684662698001,0.6324684662698001,0.6128165956877916,0.07469533751566604,-0.6568187054788618,-0.6568187054788618
2.803507,-0.09546613509940759,-0.09546613509940759,0.13870079855947162,-0.38796092271365656,-0.6560397364193037,-0.1548043282216195,0.6322572406358649,0.6322572406358649,0.6128307743291006,0.07470951615697508,-0.6566699180365008,-0.6566699180365008
2.805323,-0.09578183441275426,-0.09578183441275426,0.1379044114339552,-0.38875730983917295,-0.6556062824714511,-0.15437087427376694,0.6323155767565469,0.6323155767565469,0.6129395810217316,0.0748183228496061,-0.6567680697956568,-0.6567680697956568
2.807166,-0.09609908286064353,-0.09609908286064353,0.13708753612123661,-0.38957418515189157,-0.6551568718165359,-0.15392146361885173,0.6324026904182221,0.6324026904182221,0.6130579401951007,0.07493668202297521,-0.6568922119524687,-0.6568922119524687
2.808991,-0.0964159837294179,-0.0964159837294179,0.1362707370782002,-0.3905110443928987,-0.6547051299906635,-0.15319886230844093,0.6324898544126095,0.6324898544126095,0.6131757259612348,0.07501431067753672,-0.6570159874870644,-0.6570159874870644
2.810834,-0.0967139679054615,-0.0967139679054615,0.13567037817850852,-0.39111140329259036,-0.6544027788805327,-0.15289651119831005,0.6322750326665181,0.6322750326665181,0.6131884627784329,0.07502704749473477,-0.6568616530315065,-0.6568616530315065
2.812667,-0.09702932220724299,-0.09702932220724299,0.13487547067106817,-0.3919063108000307,-0.6539715111565164,-0.1524652434742938,0.6323357118053122,0.6323357118053122,0.6132992173888401,0.07513780210514198,-0.6569604562748473,-0.6569604562748473
2.814479,-0.09734617525323537,-0.09734617525323537,0.13406002772849498,-0.3927217537426039,-0.6535242951902628,-0.15201802750804017,0.632425622542138,0.632425622542138,0.6134197820753482,0.0752583667916501,-0.6570857475019709,-0.6570857475019709
2.816327,-0.09766264213956634,-0.09766264213956634,0.13324483045140914,-0.3935369510196898,-0.6530747216018168,-0.15156845391959417,0.6325153938798947,0.6325153938798947,0.6135396630077912,0.07537824772409307,-0.6572104995607858,-0.6572104995607858
2.818117,-0.09797851630660039,-0.09797851630660039,0.13243227824896336,-0.3943495032221355,-0.652624452070338,-0.15111818438811542,0.6326016680365137,0.6326016680365137,0.6136576880850771,0.07549627280137905,-0.6573316249663521,-0.6573316249663521
2.819981,-0.09829379151496306,-0.09829379151496306,0.1316225702260695,-0.3952763939903362,-0.6521737152445387,-0.15039782816538694,0.6326841985837925,0.6326841985837925,0.6137737996827891,0.07557289290029046,-0.657448899131238,-0.657448899131238
2.821926,-0.09859043832104125,-0.09859043832104125,0.13102891992758425,-0.39587004428882144,-0.6518703976993615,-0.15009451062020973,0.6324620635975159,0.6324620635975159,0.6137822295228883,0.07558132274038964,-0.6572848754825346,-0.6572848754825346
2.823646,-0.09890415278119,-0.09890415278119,0.1302412494599396,-0.3966577147564661,-0.6514401996750725,-0.14966431259592072,0.632517600919008,0.632517600919008,0.6138909868205884,0.07569008003808975,-0.657376661558233,-0.657376661558233
2.825495,-0.09921933419325257,-0.09921933419325257,0.12943311143589736,-0.39746585278050833,-0.650994328677393,-0.14921844159824127,0.6326026918682699,0.6326026918682699,0.614009851114488,0.07580894433198937,-0.6574953077520971,-0.6574953077520971
2.827314,-0.0995341291982195,-0.0995341291982195,0.1286252326836306,-0.3982737315327751,-0.6505461637086102,-0.1487702766294584,0.63268774080103,0.63268774080103,0.6141280862517733,0.07592717946927463,-0.6576135089563985,-0.6576135089563985
2.829166,-0.09984833411008553,-0.09984833411008553,0.12782000704026747,-0.3991945090775115,-0.6500973408442746,-0.14805021638122706,0.6327693607659042,0.6327693607659042,0.6142444901677028,0.07600433773118476,-0.6577281428624773,-0.6577281428624773
2.831111,-0.10014404040633229,-0.10014404040633229,0.1272324493454946,-0.39978206677228434,-0.6497951842641942,-0.1477480598011467,0.6325406097565742,0.6325406097565742,0.6142495814106667,0.07600942897414864,-0.6575554548913342,-0.6575554548913342
2.83282,-0.10045666034268723,-0.10045666034268723,0.1264493879071471,-0.40056512821063184,-0.6493668456458911,-0.14731972118284353,0.6325947089356366,0.6325947089356366,0.6143582733661815,0.07611812092966352,-0.6576440583498393,-0.6576440583498393
2.834655,-0.10077071440748454,-0.10077071440748454,0.12564577655128698,-0.401368739566492,-0.6489229192457727,-0.14687579478272517,0.6326788845517364,0.6326788845517364,0.6144774000130437,0.07623724757652572,-0.6577600819743425,-0.6577600819743425
2.836453,-0.1010843640519398,-0.1010843640519398,0.124842505733442,-0.4021720103843369,-0.6484767110813989,-0.14642958661835137,0.6327629881973231,0.6327629881973231,0.6145958753308111,0.07635572289429304,-0.6578756360991163,-0.6578756360991163
2.838372,-0.10139740760505206,-0.10139740760505206,0.12404198468475446,-0.40308580072521394,-0.6480298491321389,-0.1457113682322232,0.6328435723561525,0.6328435723561525,0.614712458577385,0.07643352572010531,-0.6579875342358111,-0.6579875342358111
2.840379,-0.10170983877337929,-0.10170983877337929,0.12324441057027863,-0.4038833748396898,-0.6475825584581485,-0.14526407755823278,0.6329203832089987,0.6329203832089987,0.6148270861858659,0.07654815332858622,-0.6580955441861369,-0.6580955441861369
2.842014,-0.10200399936594501,-0.10200399936594501,0.12266492204948407,-0.4044628633604843,-0.6472805016576031,-0.14496202075768738,0.6326830283142728,0.6326830283142728,0.6148273708112727,0.07654843795399302,-0.6579120039786182,-0.6579120039786182
2.84396,-0.10231485714481456,-0.10231485714481456,0.12188941738053878,-0.40523836802942964,-0.6468536459777043,-0.14453516507778863,0.6327321617234336,0.6327321617234336,0.6149341014272044,0.07665516856992471,-0.6579937909168555,-0.6579937909168555
2.845644,-0.10262712551112808,-0.10262712551112808,0.12109331116027959,-0.4060344742496888,-0.6464113992526871,-0.14409291835277138,0.6328118618223997,0.6328118618223997,0.6150516236749197,0.07677269081764004,-0.6581035274547135,-0.6581035274547135
2.847496,-0.10293898822994203,-0.10293898822994203,0.12029754979716482,-0.40683023561280357,-0.6459669248164709,-0.14364844391655518,0.6328916001586727,0.6328916001586727,0.6151685523877207,0.07688961953044104,-0.6582129015617273,-0.6582129015617273
2.849365,-0.10325024549575676,-0.10325024549575676,0.11950454987865711,-0.40773462548716266,-0.6455218333238257,-0.14293089520223767,0.6329678818261569,0.6329678818261569,0.6152836102548565,0.0769662230347462,-0.6583186749631824,-0.6583186749631824
2.851156,-0.10354340272429216,-0.10354340272429216,0.11893086466605238,-0.40830831069976736,-0.6452209100596468,-0.1426299719380587,0.6327248076928407,0.6327248076928407,0.6152808502458352,0.07696346302572499,-0.6581273298124148,-0.6581273298124148
2.853081,-0.10385306113655172,-0.10385306113655172,0.1181600453329936,-0.40907913003282614,-0.6447961528163944,-0.1422052146948063,0.6327728970693419,0.6327728970693419,0.6153876447246927,0.0770702575045824,-0.658206346650708,-0.658206346650708
2.85485,-0.10416409142365424,-0.10416409142365424,0.11736859164583346,-0.4098705837199863,-0.64435612144382,-0.14176518332223198,0.6328520085432096,0.6328520085432096,0.6155055344621313,0.07718814724202105,-0.6583138127240471,-0.6583138127240471
2.856654,-0.10447469653137151,-0.10447469653137151,0.11657757537405458,-0.4106615999917652,-0.6439138781244075,-0.14132294000281942,0.6329311135296918,0.6329311135296918,0.6156228015408562,0.077305414320746,-0.6584208782210142,-0.6584208782210142
2.858548,-0.10478467922899527,-0.10478467922899527,0.11578942358711083,-0.4115587028740547,-0.6434710220396386,-0.1406078904883269,0.6330066632539463,0.6330066632539463,0.615738132246056,0.0773828094374105,-0.6585242466821892,-0.6585242466821892
2.860248,-0.10509403324291516,-0.10509403324291516,0.11500433188978047,-0.4123437945713851,-0.6430277752590502,-0.1401646437077385,0.6330783958805801,0.6330783958805801,0.6158514569590315,0.07749613415038603,-0.65862367768255,-0.65862367768255
2.862154,-0.10538554361326659,-0.10538554361326659,0.11443868892399427,-0.4129094375371713,-0.6427270485189033,-0.1398639169675916,0.6328274039259516,0.6328274039259516,0.6158440825251618,0.07748875971651625,-0.6584221467162064,-0.6584221467162064
2.863988,-0.10569330882912138,-0.10569330882912138,0.11367566505465053,-0.41367246140651504,-0.6423040543570437,-0.13944092280573206,0.6328708072213904,0.6328708072213904,0.6159489592212927,0.07759363641264716,-0.6584946466565966,-0.6584946466565966
2.865815,-0.1060024178126283,-0.1060024178126283,0.1128919874201751,-0.4144561390409905,-0.6418660053193408,-0.1390028737680291,0.6329456736865432,0.6329456736865432,0.6160652700508162,0.07770994724217073,-0.6585960817672794,-0.6585960817672794
2.867677,-0.10631109890489791,-0.10631109890489791,0.11210875570680831,-0.41523937075435724,-0.6414258015851249,-0.13856267003381317,0.6330206375848281,0.6330206375848281,0.6161810136388577,0.07782569083021218,-0.6586972186613084,-0.6586972186613084
2.869524,-0.1066191571504698,-0.1066191571504698,0.11132840095189354,-0.41612557288826624,-0.6409850226811216,-0.13785171789503403,0.6330921079369342,0.6330921079369342,0.6162948415994906,0.07790233866865082,-0.6587947137487606,-0.6587947137487606
2.871351,-0.10692658581805921,-0.10692658581805921,0.11055111981599935,-0.41690285402416044,-0.6405438881204951,-0.1374105833344076,0.6331598162101985,0.6331598162101985,0.6164066795255465,0.07801417659470677,-0.658888319927433,-0.658888319927433
2.873207,-0.107216535878852,-0.107216535878852,0.10999200998870524,-0.41746196385145456,-0.6402426994059532,-0.1371093946198657,0.6329035714637721,0.6329035714637721,0.616395753419957,0.07800325048911727,-0.658679120214619,-0.658679120214619
2.874989,-0.10752238426421255,-0.10752238426421255,0.10923657496407176,-0.41821739887608805,-0.6398215726630009,-0.13668826787691335,0.6329429631948208,0.6329429631948208,0.6164989870162925,0.07810648408545273,-0.6587457590728583,-0.6587457590728583
2.876854,-0.10782953264461664,-0.10782953264461664,0.10846063239227688,-0.4189933414478829,-0.6393857010085071,-0.13625239622241958,0.6330140069050517,0.6330140069050517,0.6166138917712245,0.07822138884038476,-0.6588415835275793,-0.6588415835275793
2.878663,-0.10813624623905682,-0.10813624623905682,0.1076851729202295,-0.41987497353618464,-0.6389477419800856,-0.13553739643722618,0.6330852090765157,0.6330852090765157,0.6167282655616133,0.0782981256218469,-0.6589371724275125,-0.6589371724275125
2.88053,-0.10842532883761911,-0.10842532883761911,0.10713353153453396,-0.42042661492188016,-0.638651318128742,-0.13524097258588252,0.6328204176138328,0.6328204176138328,0.6167138510297014,0.07828371108993504,-0.6587179208675261,-0.6587179208675261
2.882326,-0.10873041950622239,-0.10873041950622239,0.10638026423727763,-0.4211798822191365,-0.6382334212526952,-0.13482307570983576,0.6328624354853092,0.6328624354853092,0.6168191297800105,0.07838898984024412,-0.6587856703070705,-0.6587856703070705
2.884145,-0.10903679065182569,-0.10903679065182569,0.105606060526913,-0.4219540859295011,-0.6378005645497393,-0.13439021900687986,0.6329371630181045,0.6329371630181045,0.6169365781114068,0.07850643817164038,-0.658883671139838,-0.658883671139838
2.885979,-0.10934269339789268,-0.10934269339789268,0.10483248439633579,-0.42272766206007834,-0.6373655655403168,-0.1339552199974573,0.6330119085627068,0.6330119085627068,0.617053398561281,0.07862325862151465,-0.6589813061281419,-0.6589813061281419
2.887819,-0.10964793622101919,-0.10964793622101919,0.10406201214204033,-0.4234981343143738,-0.6369299952304718,-0.13351964968761232,0.6330829360266081,0.6330829360266081,0.6171681552045724,0.07873801526480595,-0.6590750800249641,-0.6590750800249641
2.889657,-0.10995251345701579,-0.10995251345701579,0.1032948359927158,-0.42436641248591356,-0.6364940734806196,-0.13281393482505244,0.6331499726671296,0.6331499726671296,0.6172807707141641,0.07881445145674915,-0.6591647411114344,-0.6591647411114344
2.891483,-0.11024012358706527,-0.11024012358706527,0.10274634917668225,-0.42491489930194715,-0.6361946544551035,-0.13251451579953633,0.6328856542505601,0.6328856542505601,0.6172647903577414,0.07879847110032645,-0.6589432135853155,-0.6589432135853155
2.893313,-0.11054307334012663,-0.11054307334012663,0.1020011542106404,-0.425660094267989,-0.6357783918483396,-0.13209825319277246,0.6329234601151565,0.6329234601151565,0.6173680849774388,0.07890176572002383,-0.6590049429104279,-0.6590049429104279
2.895158,-0.1108472287121597,-0.1108472287121597,0.10123559371775809,-0.4264256547608713,-0.6353477619991966,-0.13166762334362947,0.6329935101260384,0.6329935101260384,0.6174835383620353,0.07901721910462034,-0.6590965628100691,-0.6590965628100691
2.897132,-0.11115091103452045,-0.11115091103452045,0.10047071245912399,-0.4271905360195054,-0.6349150975448333,-0.13123495888926617,0.6330636144849092,0.6330636144849092,0.6175984000763818,0.07913208081896683,-0.6591878582416393,-0.6591878582416393
2.898811,-0.11145393620219667,-0.11145393620219667,0.09970892664158554,-0.42805239525216326,-0.6344819109279235,-0.13052859548969165,0.6331300933363156,0.6331300933363156,0.617711237996654,0.07920875927976223,-0.6592753789125677,-0.6592753789125677
2.900671,-0.11174004036948679,-0.11174004036948679,0.09916891068956259,-0.42859241120418623,-0.6341852987171512,-0.13023198327891938,0.632857254473484,0.632857254473484,0.6176909155324528,0.07918843681556109,-0.6590435179846458,-0.6590435179846458
2.902557,-0.11204141715348791,-0.11204141715348791,0.09842932590720865,-0.42933199598654015,-0.6337718464122245,-0.12981853097399265,0.6328938484031323,0.6328938484031323,0.6177940435160552,0.07929156479916344,-0.6591024415984332,-0.6591024415984332
2.904323,-0.11234397802915962,-0.11234397802915962,0.09766912811782594,-0.4300921937759229,-0.633344031301947,-0.1293907158637152,0.6329634698278807,0.6329634698278807,0.6179097675100987,0.07940728879320702,-0.6591920656579804,-0.6591920656579804
2.906154,-0.1126460499519346,-0.1126460499519346,0.0969096710756437,-0.4308516508181051,-0.6329141866361916,-0.12896087119795974,0.6330331514739214,0.6330331514739214,0.6180248920948175,0.07952241337792576,-0.6592813748152109,-0.6592813748152109
2.907985,-0.1129474496390763,-0.1129474496390763,0.09615340379551734,-0.43160791809823146,-0.632483825514222,-0.12853051007599015,0.6330991257921025,0.6330991257921025,0.6181379349941457,0.07963545627725399,-0.6593668286257006,-0.6593668286257006
2.909949,-0.11324817159761973,-0.11324817159761973,0.09540051329628238,-0.43245843602426737,-0.632053161072507,-0.1278270752852464,0.6331611178360262,0.6331611178360262,0.618248814636987,0.07971070377317713,-0.6594481724259215,-0.6594481724259215
2.911752,-0.11353224452292295,-0.11353224452292295,0.09486943285395785,-0.4329895164665919,-0.6317573585496419,-0.1275312727623813,0.6328806655614607,0.6328806655614607,0.6182237649529909,0.07968565408918105,-0.6592065097995528,-0.6592065097995528
2.913479,-0.1138313308481784,-0.1138313308481784,0.09413859506520543,-0.43372035425534433,-0.6313463401007758,-0.12712025431351526,0.6329126914272568,0.6329126914272568,0.6183247779154372,0.07978666705162729,-0.6592591364168879,-0.6592591364168879
2.915351,-0.11413157197159922,-0.11413157197159922,0.09338711789096242,-0.43447183142958734,-0.6309211891273522,-0.1266951033400916,0.6329781848349396,0.6329781848349396,0.6184387274483752,0.07990061658456538,-0.6593429521835619,-0.6593429521835619
2.917147,-0.1144313215888471,-0.1144313215888471,0.09263637596204648,-0.4352225733585033,-0.630494071160736,-0.1262679853734754,0.6330438624365246,0.6330438624365246,0.6185521444122931,0.08001403354848324,-0.6594265770106795,-0.6594265770106795
2.91899,-0.11473039879854278,-0.11473039879854278,0.0918888221726607,-0.4360668385980866,-0.6300664788461892,-0.12556365257350055,0.6331059159577036,0.6331059159577036,0.6186635124408252,0.08008973233489958,-0.6595064244949649,-0.6595064244949649
2.920823,-0.115012852347526,-0.115012852347526,0.0913666725392104,-0.4365889882315369,-0.629774026316438,-0.12527120004374936,0.6328166292487719,0.6328166292487719,0.6186339567911273,0.08006017668520171,-0.6592541522196761,-0.6592541522196761
2.922646,-0.1153102683088614,-0.1153102683088614,0.09064145272083204,-0.4373142080499153,-0.6293661848293888,-0.12486335855670017,0.6328479567709978,0.6328479567709978,0.6187350210475882,0.08016124094166255,-0.6593045138780129,-0.6593045138780129
2.92452,-0.11560881730389733,-0.11560881730389733,0.08989530657145854,-0.43806035419928874,-0.6289441920532671,-0.12444136578057852,0.6329136139162809,0.6329136139162809,0.6188494931269952,0.08027571302106962,-0.6593869526633143,-0.6593869526633143
2.926329,-0.11590685681513974,-0.11590685681513974,0.08914996635514764,-0.43880569441559963,-0.6285202325726326,-0.12401740629994396,0.6329794510920866,0.6329794510920866,0.6189634178152096,0.08038963770928398,-0.6594692005974769,-0.6594692005974769
2.928149,-0.11620420665137837,-0.11620420665137837,0.08840792279339257,-0.43964072025948153,-0.6280958019542824,-0.12332034459909758,0.6330415627489296,0.6330415627489296,0.6190752242504172,0.08046677686222947,-0.6595475716738752,-0.6595475716738752
2.929992,-0.11650086114859495,-0.11650086114859495,0.08766936440407805,-0.4403792786487961,-0.6276711115435912,-0.12289565418840642,0.6330996610478662,0.6330996610478662,0.6191848226831524,0.08057637529496475,-0.6596217982528677,-0.6596217982528677
2.931825,-0.11678137840681303,-0.11678137840681303,0.08715330405015057,-0.4408953390027236,-0.6273780291429998,-0.12260257178781497,0.632807920604226,0.632807920604226,0.6191525834660295,0.08054413607784183,-0.6593646437989801,-0.6593646437989801
2.933644,-0.1170763840219547,-0.1170763840219547,0.08643674469360932,-0.44161189835926484,-0.6269727249058186,-0.12219726755063376,0.6328354845267464,0.6328354845267464,0.6192517838398766,0.08064333645168886,-0.6594095188636733,-0.6594095188636733
2.935479,-0.11737246673568674,-0.11737246673568674,0.08569956316132336,-0.44234907989155076,-0.6265536854885222,-0.12177822813333739,0.6328972962835091,0.6328972962835091,0.6193645181349706,0.08075607074678293,-0.6594864683028375,-0.6594864683028375
2.937426,-0.11766803339992553,-0.11766803339992553,0.08496322116143509,-0.44308542189143907,-0.6261327648996798,-0.12135730754449503,0.6329593502917432,0.6329593502917432,0.619476746686241,0.08086829929805328,-0.6595632935595204,-0.6595632935595204
2.939344,-0.11796290895643871,-0.11796290895643871,0.08423017834929322,-0.44390975284706513,-0.625711418680096,-0.12066158516558656,0.6330177554323517,0.6330177554323517,0.61958688723002,0.0809440219911629,-0.6596363146748212,-0.6596363146748212
2.941073,-0.11825708760607322,-0.11825708760607322,0.08350062083685604,-0.4446393103595023,-0.6252898530437123,-0.12024001952920282,0.6330722229423843,0.6330722229423843,0.6196948474331695,0.08105198219431242,-0.659705262620431,-0.659705262620431
2.9429,-0.11853528175263423,-0.11853528175263423,0.08299533635646637,-0.445144594839892,-0.6249991946738607,-0.11994936115935118,0.6327710187871718,0.6327710187871718,0.619657118539794,0.08101425330093692,-0.6594366344445355,-0.6594366344445355
