t_sec,base_pos_err_m,base_orient_err_rad,mount_x,mount_y,mount_z,int_0,int_1,int_2,int_3,int_4,int_5
11.496644,0.028707146887928192,0.011562174199806421,0.013556145503150888,-0.019509635075600027,-0.017006140811300995,0.14013160393654697,0.052363553149287756,0.025095070966401734,-0.24715036308941163,-0.009993188727378822,-0.09564361753546356
11.499807,0.028793913564001853,0.011510813682872958,0.013486997403826171,-0.019453096893401862,-0.017136390195896974,0.13993317146705533,0.05233116754159622,0.025100110005172524,-0.2471028856512558,-0.01000286505078452,-0.09563032745200045
11.50222,0.028906012545907432,0.011550241980231359,0.013417852137216128,-0.019396561027341663,-0.017266634244708652,0.13973440235572213,0.05229872064244399,0.025105127917911193,-0.2470551745140094,-0.010012534485592698,-0.09561698829908125
11.504456,0.02902084404455319,0.011599319041596213,0.013348710057410083,-0.019340027766936673,-0.01739687229076301,0.1395352119595574,0.05226620382130241,0.02511012615582789,-0.24700722901951155,-0.010022200926963359,-0.09560360877487074
11.506603,0.029135717739114397,0.01164844136981357,0.013279571518497364,-0.01928349740170413,-0.01752710366708702,0.13933560069964893,0.05223361662711686,0.025115104805301068,-0.24695904953855927,-0.01003186393410814,-0.09559018800587665
11.509564,0.02922331026455468,0.011597410328729236,0.013210436874567306,-0.01922697022116128,-0.017657327706707637,0.13913636836995957,0.05220104468508497,0.025120049248235465,-0.24691064536088064,-0.010041480719509723,-0.09557663181384775
11.512836,0.029335368982349085,0.011636630190269342,0.013141306479709243,-0.019170446514825377,-0.017787543742651825,0.13893680331687713,0.0521684118077245,0.02512497249244435,-0.24686200811687514,-0.010051089580124073,-0.09556302500289193
11.516298,0.029450063523376233,0.011685452797773721,0.013072180688012518,-0.01911392657221366,-0.017917751107946543,0.1387368200499652,0.05213570948057725,0.025129875996259904,-0.2468131372489973,-0.010060694197430544,-0.09554937581867172
11.519711,0.029564795248050772,0.011734331012900742,0.01300305985356644,-0.01905741068284337,-0.01804794913561878,0.13853641905320538,0.05210293725642305,0.025134759843770935,-0.24676403312474787,-0.01007029415130957,-0.09553568343141594
11.522276,0.0296526191478112,0.011681503142423234,0.012933944330460367,-0.019000899136231764,-0.01817813715869547,0.13833642515677672,0.05207018142531938,0.025139609000937164,-0.2467147041301274,-0.010079848213554383,-0.09552185690069791
11.525329,0.029764577808516525,0.011720397963972699,0.012864834472783616,-0.018944392221896075,-0.018308314510203594,0.1381361036668352,0.052037365188250764,0.025144436852902703,-0.2466651426961006,-0.010089393315773795,-0.09550797821382731
11.52761,0.029879138136768808,0.011769081478959909,0.012795730634625524,-0.018887890229353547,-0.018438480523170125,0.13793536622374047,0.052004479949135145,0.025149244899893924,-0.24661534834708881,-0.010098933019297993,-0.0954940553700517
11.5306,0.029968465569151184,0.011719835569726184,0.012726633170075434,-0.018831393448121445,-0.01856863453062199,0.13773502061524773,0.05197160826001164,0.025154018434985048,-0.24656532820227733,-0.010108429674466604,-0.09548000514476128
11.532844,0.03008069383975434,0.011759963026206816,0.01265754243322266,-0.01877490216771699,-0.018698775865586215,0.137534337817603,0.051938675720979446,0.02515877072274348,-0.2465150757976684,-0.010117917366169455,-0.09546590339864046
11.535661,0.030195371318848013,0.01180958391445709,0.01258845877815655,-0.01871841667765744,-0.0188289038610897,0.1373332307801128,0.051905674029201376,0.025163503246068312,-0.2464645907937527,-0.010127399322127377,-0.09545175740323195
11.53907,0.030310064092621627,0.011859237992102856,0.012519382558966424,-0.01866193726746003,-0.018959017850159465,0.13713170020476956,0.051872602760829625,0.025168216085936335,-0.2464138735745736,-0.010136875116319357,-0.09543756630531276
11.541401,0.030399686244578405,0.011808463617071396,0.012450314129741631,-0.01860546422664202,-0.019089117165822428,0.1369305868118444,0.051839545793110536,0.02517289399987658,-0.24636293041795457,-0.010146308346061185,-0.09542324943174625
11.543733,0.030511753990090484,0.01184819262089046,0.012381253844571494,-0.018548997844720645,-0.019219201141105584,0.13672914221968915,0.05180642851723887,0.025177550564676333,-0.2463117557084374,-0.010155731523487359,-0.09540887936096282
11.546317,0.030626223767092967,0.011897563194904799,0.012312202057545348,-0.018492538411213153,-0.01934926910903588,0.1365272769326608,0.0517732425949815,0.02518218729734208,-0.2462603491918472,-0.010165147735468078,-0.09539446307280543
11.549209,0.030716684416188387,0.011847908158389356,0.01224315912275252,-0.018436086215636784,-0.019479320402640304,0.13632583277266141,0.051740070097567654,0.02518678894638384,-0.24620871606813685,-0.01017452322560428,-0.09537992556490339
11.552432,0.03082890057410951,0.011888592981687122,0.012174125394282354,-0.018379641547508794,-0.019609354354945784,0.13612405002640887,0.05170683709719397,0.0251913692732044,-0.24615685165613374,-0.01018388848620768,-0.0953653351154719
11.554163,0.0309434321979453,0.011938880538382931,0.012105101226224175,-0.018323204696346417,-0.019739370298979313,0.13592183824020349,0.05167353534294411,0.025195929813365506,-0.24610475581567912,-0.010193246372670143,-0.09535069820211203
11.557046,0.031057966151602324,0.011989206164818555,0.01203608697266733,-0.018266775951666914,-0.01986936756776783,0.13571919819418335,0.05164016441275975,0.025200470647615686,-0.24605242894162552,-0.010202596469721915,-0.0953360139856804
11.559334,0.031149006340153534,0.011939221181285804,0.01196708298770113,-0.01821035560298751,-0.019999345494338336,0.13551699431312786,0.051606806560182315,0.025204976179832327,-0.24599987527457778,-0.010211906828419702,-0.09532121126071738
11.562181,0.031261046792912806,0.011979603543686492,0.011898089625414915,-0.018153943939825456,-0.02012930341171778,0.135314457208276,0.051573388647924684,0.02520946030933358,-0.24594709107321558,-0.010221205904686271,-0.09530635398422875
11.564538,0.03137532060229028,0.012029607481248516,0.01182910723989803,-0.018097541251698008,-0.020259240652933108,0.13511149522873925,0.05153990250817153,0.025213924585103426,-0.24589407629274154,-0.01023049635909002,-0.09529144822186851
11.567275,0.03148959467518506,0.012079666234949186,0.011760136185239783,-0.01804114782812239,-0.02038915655101132,0.13490810903050676,0.05150634771783894,0.02521836908652938,-0.24584083132331308,-0.010239777799732511,-0.09527649318568042
11.569502,0.031581210322707574,0.01202944744587841,0.011691176815529548,-0.01798476395861588,-0.020519050438979322,0.1347051733696635,0.051472805623063195,0.025222778070432415,-0.2457873593666316,-0.010249020551386327,-0.09526142251301187
11.572291,0.03169307319686805,0.012069605639184333,0.011622229484856618,-0.01792838993269569,-0.020648921649864142,0.13450190930456668,0.05143920389138746,0.025227165571281965,-0.24573365761837695,-0.010258251036525931,-0.09524629583972319
11.574835,0.031807086803683944,0.012119399958102777,0.011553294547310342,-0.017872026039879082,-0.020778769516692712,0.13429822402867939,0.05140553444073257,0.025231533151332586,-0.24567972613042507,-0.010267471718146327,-0.09523111881215335
11.578247,0.031921097809143914,0.01216926300721119,0.01148437235698005,-0.017815672569683288,-0.02090859337249202,0.13409411809661204,0.05137179684822294,0.025235880888728857,-0.24562556528995824,-0.010276682224452351,-0.09521589068565925
11.580747,0.03201321109056784,0.012118559796475695,0.011415463267955082,-0.017759329811625577,-0.02103839255028899,0.13389047934381448,0.05133807180174331,0.025240192843784485,-0.24557117727120867,-0.010285855058919558,-0.09520054973219216
11.582907,0.03212488528953993,0.012158533668615048,0.011346567634324768,-0.017702998055223174,-0.021168166383110615,0.1336865167863163,0.051304287550928925,0.02524448323114535,-0.24551656019748708,-0.010295014693666232,-0.0951851514485771
11.585907,0.03223863484562492,0.01220819010115517,0.011277685810178427,-0.01764667758999333,-0.02129791420398386,0.13348213615952995,0.05127043607376013,0.02524875363177591,-0.24546171421768304,-0.010304163401291115,-0.09516970107704097
11.588048,0.032352379189849574,0.012257931231845803,0.011208818149605414,-0.01759036870545329,-0.021427635345935683,0.13327733813540288,0.051236516945392795,0.025253004123307523,-0.2454066397174514,-0.010313300828332915,-0.09515419791179562
11.59093,0.03244454391841465,0.012204664153307326,0.011139965006695049,-0.017534071691120298,-0.02155732914199305,0.13307304254719532,0.05120261188537127,0.025257218221756382,-0.245351337847113,-0.010322401157347389,-0.09513858373142318
11.594284,0.03255598708466294,0.012244354986986615,0.011071126735536667,-0.0174777868365116,-0.021686994925182924,0.13286842881334862,0.05116864820343702,0.02526141063713851,-0.24529580764365042,-0.010331487373773885,-0.09512291094825263
11.597445,0.03266947720629931,0.012294003492441311,0.011002303690219609,-0.01742151443114445,-0.021816632028532255,0.13266339895487936,0.05113461775761654,0.0252655830065645,-0.2452400493532732,-0.010340561611542037,-0.09510718451723148
11.599648,0.032763277180906714,0.012246212597088153,0.010933496224833195,-0.017365254764536077,-0.021946239785068038,0.13245883532264985,0.05110059705388589,0.025269719544892422,-0.24518406310742613,-0.010349601577146992,-0.09509135391794561
11.602009,0.032874865597864976,0.012287386223719072,0.010864704693466766,-0.017309008126203736,-0.02207581752781721,0.13225394026144666,0.05106651718202114,0.025273834519844926,-0.24512784891204056,-0.010358627286174678,-0.095075465067903
11.605189,0.03298832061075087,0.012338023990101483,0.010795929450209643,-0.017252774805664665,-0.02220536458980677,0.13204862001773196,0.051032370455676324,0.025277929511563595,-0.24507140713022948,-0.010367640532382545,-0.09505952216707152
11.607519,0.03310174838144074,0.012388699140569039,0.010727170849151174,-0.017196555092436113,-0.022334880304063644,0.13184287565910263,0.050998156487236934,0.02528200459082506,-0.2450147381620698,-0.010376640957378128,-0.09504352448566328
11.610904,0.033195656607785784,0.012338704496318508,0.010658429244380693,-0.017140349276035336,-0.022464364003614803,0.13163762831723763,0.05096395332158576,0.025286043327956805,-0.24495784113806707,-0.010385607754574698,-0.09502742458453378
11.613922,0.033306952785980025,0.01237945424335149,0.010589704989987514,-0.01708415764597956,-0.02259381502148724,0.13143205735616548,0.05092969159641387,0.025290060385000684,-0.24490071697410434,-0.01039455932258535,-0.09501126498990763
11.61683,0.033420075006987376,0.012429889328696776,0.010520998440060991,-0.017027980491786044,-0.02272323269070789,0.13122606542164886,0.050895363561767985,0.025294057386872227,-0.24484336612695773,-0.010403497304855423,-0.09499504958908901
11.619669,0.03351447178375448,0.01237984207552565,0.010452309948690439,-0.01697181810297202,-0.022852616344303738,0.13102058276209627,0.050861046235662476,0.02529801774916466,-0.2447857867270513,-0.010412403156641322,-0.09497873579902309
11.62217,0.033625749373161616,0.012421498990690175,0.010383639869965211,-0.016915670769054748,-0.02298196531530173,0.13081476914635204,0.05082667029901495,0.02530195646353526,-0.24472798062665507,-0.010421293442716273,-0.09496236224063904
11.624516,0.03373879044371909,0.012472928989136163,0.010314988557974636,-0.016859538779551476,-0.02311127893672881,0.13060852525697092,0.050792228011725754,0.025305875189762732,-0.24466994839376693,-0.010430169604336422,-0.09494593236032071
11.626939,0.03385179713476523,0.01252441515452722,0.01024635636680802,-0.016803422423979423,-0.023240556541612015,0.13040185208014382,0.05075771897420274,0.025309774001055826,-0.24461169043871245,-0.010439031298989949,-0.09492944545296177
11.629735,0.03394669876144563,0.01247423331239163,0.010177743650554731,-0.01674732199185586,-0.023369797462978244,0.13019570032775743,0.05072322002052611,0.025313636006484227,-0.2445532038633515,-0.01044786202533279,-0.09491286328105045
11.632533,0.03405769453109434,0.012515679309005283,0.010109150763304077,-0.016691237772698014,-0.0234990010338545,0.1299892229926386,0.050688662885086035,0.025317476287942686,-0.24449449144437865,-0.010456676270769688,-0.09489622001351307
11.635151,0.03417036762611722,0.012566900665214467,0.010040578059145405,-0.016635170056023142,-0.02362816658726772,0.12978231992457834,0.05065403994284011,0.025321296513391264,-0.24443555384542526,-0.010465475271701401,-0.09487951865901019
11.637254,0.03428300352522159,0.012618188413296991,0.00997202589216805,-0.016579119131348494,-0.023757293456244867,0.12957499201946301,0.050619350797492184,0.025325096754442358,-0.24437639147414714,-0.010474258702930514,-0.09486275855096649
11.640139,0.034378101519655514,0.012566190656191334,0.009903494616461332,-0.016523085288191297,-0.023886380973812932,0.129368213751258,0.05058467240317146,0.025328859732013206,-0.24431700034791567,-0.010483012120026123,-0.09484590582603962
11.643775,0.03448878443911998,0.012607345854384899,0.009834984586114592,-0.016467068816068815,-0.024015428472998854,0.1291611161840172,0.05054993637527218,0.025332600882895566,-0.2442573842185895,-0.010491748170766634,-0.09482899075879467
11.64704,0.03460109066559021,0.012658463893663647,0.009766496155217158,-0.016411070004498273,-0.02414443528682963,0.12895359643106583,0.05051513506507055,0.025336321914643207,-0.2441975438531102,-0.010500467912366501,-0.09481201597960003
11.649555,0.03469724705486539,0.012610065525019445,0.009698029677858364,-0.01635508914299693,-0.024273400748332195,0.128746603537926,0.05048034165438665,0.025340006016488663,-0.24413747445922357,-0.010509159593811093,-0.09479495352465103
11.652067,0.034807914706815254,0.012652497272294633,0.009629585508127557,-0.01629912652108204,-0.024402324190533495,0.12853927957934105,0.05044549028985256,0.025343668398729313,-0.2440771806064886,-0.010517833550022927,-0.09477782860881612
11.655265,0.0349200770472731,0.012704592349882046,0.009561164000114059,-0.01624318242827083,-0.024531204946460536,0.12833152435920617,0.05041057362755933,0.025347310736955345,-0.24401666315744192,-0.010526490583218159,-0.094760643293329
11.657631,0.03503218661873267,0.012756719039244942,0.009492765507907196,-0.016187257154080547,-0.02466004234914028,0.12812333923114796,0.05037559129865162,0.025350933096496504,-0.24395592252803763,-0.010535130376389196,-0.09474339691777663
11.660811,0.0351283639315836,0.012705497644723071,0.009424390385596303,-0.01613135098802844,-0.02478883573159968,0.12791571821096592,0.05034061814447931,0.025354517925018506,-0.24389495274640297,-0.01054374297211412,-0.09472606527224739
11.663706,0.03523865769066825,0.012747440194602595,0.00935603898727072,-0.016075464219631762,-0.024917584426865688,0.1277077746812111,0.0503055876941322,0.025358080907833848,-0.24383375939337085,-0.010552336938957432,-0.094708669851045
11.667066,0.03535040650794274,0.012799331135646495,0.009287711667019784,-0.01601959713840775,-0.025046287767965275,0.12749940478131133,0.05027049251938546,0.0253616237746186,-0.2437723434382555,-0.01056091290945014,-0.0946912123611148
11.668911,0.035447206486262005,0.012749272939566701,0.00921940877893282,-0.01596375003387365,-0.025174945087925407,0.1272915978332609,0.050235405411352865,0.02536512905662683,-0.24371069801743409,-0.010569463273239384,-0.09467367369534406
11.672117,0.035557402934756246,0.01279225148010856,0.009151130677099155,-0.0159079231955467,-0.025303555719773066,0.1270834597369091,0.050200260899029764,0.025368612564080763,-0.24364882961292567,-0.010577994564587662,-0.09465607094790097
11.675905,0.035668968612470535,0.012845135935413733,0.009082877715608124,-0.01585211691294415,-0.025432118996535205,0.12687488593848176,0.05016505167669389,0.025372076037340617,-0.24358673929745953,-0.010586507196784133,-0.09463840533999959
