t_sec,world_pos_err_m,world_orient_err_rad,base_pos_err_m,base_orient_err_rad,solve_time_us
0.456395,0.010147963045035948,0.039929793265974685,0.010418578625473003,0.040807749484819876,21.0
0.458468,0.009689918060461702,0.03808800162741663,0.010196242595331254,0.039966007891853304,23.0
0.460291,0.015425344744684861,0.14082256494972625,0.017243853249981643,0.13911301353771294,24.0
0.462469,0.00984092093524255,0.04979312676047694,0.0073616178714370085,0.05148847756171561,23.0
0.464497,0.011934508467051536,0.04863291722468485,0.009867098870042834,0.03993914590344459,25.0
0.466558,0.011623296739346069,0.046446374916820465,0.01197976918856605,0.04767016327102227,29.0
0.46838,0.011073623520819264,0.04429368314194883,0.011666116916107722,0.04649119882860174,54.0
0.469635,0.016083214510870927,0.1461228990632784,0.018102044974159934,0.14462073177935247,27.0
0.472742,0.011202979358724904,0.05582615888873802,0.008569175700688339,0.05702878106047463,26.0
0.474487,0.0132566324335389,0.054606913656162555,0.01122587338924093,0.046127946221377426,26.0
0.476161,0.012867505596396557,0.05214049109111471,0.013297926283158852,0.05365957172450208,105.0
0.478425,0.012241245921856889,0.04971733121458599,0.012906724128914008,0.05218976865818692,26.0
0.48008,0.011621394415008751,0.047399813182774156,0.01228166269346844,0.04988649812773165,26.0
0.48228,0.011049344994758351,0.04502238009626003,0.011677721061327797,0.04756720267310279,26.0
0.484256,0.010503082003498287,0.042906446841977225,0.011099296352044005,0.04520444410514476,41.0
0.48529,0.009988213670002109,0.040908313841792304,0.010553490761744454,0.043090318542863604,24.0
0.487724,0.009504343505953495,0.03900688127356556,0.010040431948490839,0.04109234908143399,24.0
0.489979,0.009049866525929987,0.03719578780034234,0.009558609710094477,0.03919091818491664,21.0
0.492127,0.00865830800956026,0.035307209808166935,0.009136036735173134,0.03738076079337013,24.0
0.493788,0.008264065343146228,0.033653455622559045,0.008725439155880074,0.03548979409027922,23.0
0.495679,0.007889902610067914,0.03209550106922837,0.00833017811178073,0.033835862782019825,21.0
0.497614,0.007538046835686695,0.030613745368326357,0.007957778281921974,0.03227786951552524,23.0
0.499448,0.007207632953181917,0.0292028549379507,0.007608084573823693,0.030796133503664634,35.0
0.501506,0.006956279376226044,0.02770262035065778,0.007327284827659077,0.029407789266349838,22.0
0.503324,0.006673248029438012,0.02641369787257326,0.007042290510301929,0.027885757861817812,22.0
0.504973,0.006400969499166891,0.025202973270037458,0.006756407478740106,0.02659439131017189,34.0
0.507231,0.006144463274197386,0.024052321448249283,0.006485660191848136,0.025383383996998955,21.0
0.509344,0.005903512260759377,0.022957254726666543,0.00623125745081472,0.02423275708719271,22.0
0.51141,0.005760901607686324,0.021767636835806133,0.006058345118260025,0.02318734359269738,22.0
0.51323,0.005558047368745646,0.02076727720702309,0.005866219686837449,0.021951511719803824,23.0
0.515223,0.005358258056323727,0.019830842508988956,0.005658390843226352,0.02094582601211466,22.0
0.517241,0.005169363255546768,0.018941780935917762,0.005459696998553135,0.020008772908347006,21.0
0.519104,0.0049917124340646225,0.018096320828094765,0.0052726511623852786,0.019119711889097783,21.0
0.521008,0.013746150348571814,0.12357370707083226,0.014682463110225748,0.12165806411714918,22.0
0.523312,0.005075710669269218,0.030176883857031347,0.004191967212520501,0.03349282955503433,23.0
0.525317,0.007281270399606889,0.029473275432887004,0.005361350322157799,0.020075769245654303,22.0
0.526625,0.0072537800470767674,0.028183892273239808,0.007376891366539812,0.028553642505534646,29.0
0.529467,0.0069722540649926265,0.026889340748133306,0.0073283558057164145,0.028243898465562772,23.0
0.53049,0.014303562087760461,0.13050114355914824,0.01570407489719114,0.12896429261005554,23.0
0.533152,0.007064670052674524,0.03845784440910497,0.005142070077214025,0.04029296621929883,24.0
0.534312,0.009410341384747776,0.0384559708439307,0.007226620315629545,0.028767742568463688,24.0
0.536848,0.009257031749677269,0.036747500486326745,0.0094813675519296,0.03757809118948422,24.0
0.538765,0.008848462030684848,0.03504133147362157,0.009314836892998087,0.03681765917645011,24.0
0.540862,0.015045844016890766,0.1369638990056988,0.016783639501896538,0.13573601517590217,25.0
0.542824,0.008937616502839418,0.04624908508208685,0.0065782709103084725,0.04715338154554546,26.0
0.544899,0.011250052691010988,0.046382545865317794,0.009042264130677161,0.036863273952530994,25.0
0.546698,0.010986250467925604,0.0443031823395583,0.011307483620216576,0.04552540806754046,25.0
0.548641,0.010469949669839069,0.0422372503689697,0.011034625659151205,0.04437703755464989,25.0
0.550048,0.015855278843979564,0.14284170537270632,0.017827463448113222,0.14185705923099579,24.0
0.55285,0.010557707302477844,0.05321597130874443,0.007995065619298643,0.05352923526864032,25.0
0.554555,0.012800826909305589,0.0532705419666432,0.010629636519624371,0.044021243011905305,26.0
0.556806,0.012443790144871047,0.050868435759158406,0.012849747670399227,0.052422883862935664,39.0
0.558936,0.011837751356319334,0.04849141150136872,0.012486251148014256,0.050942892390533706,24.0
0.560413,0.016649344170183506,0.1481170308383711,0.018784469587323622,0.14732352991864459,25.0
0.562626,0.01192562624842119,0.05932890358565354,0.009253647788129902,0.05924712194321056,25.0
0.564773,0.01410179498377482,0.059240291982867045,0.011975479827258108,0.05024913820095713,26.0
0.566368,0.013666734760646277,0.05655834569880213,0.014144851300460084,0.05839582612748327,28.0
0.568561,0.012985996174347767,0.05391243735424563,0.013705142280986609,0.056631732920480196,26.0
0.570763,0.01231345704644658,0.05138047822521618,0.013024997160035369,0.05409638126181204,27.0
0.572931,0.011688023012055907,0.04875014496141932,0.012365129362764331,0.05153805096638327,28.0
0.574907,0.01109436463981085,0.04643524720475979,0.011735158631004071,0.04894314335869863,27.0
0.576576,0.010535175861025006,0.0442524945661718,0.01114186826505448,0.046632507643772705,26.0
0.578262,0.010009563489340446,0.042175620447662314,0.010584152824445974,0.04445014693087766,27.0
0.580015,0.009515730145191834,0.040197283295327756,0.010060216314470353,0.04237323180642786,24.0
0.582272,0.009083071635931002,0.03809890871296994,0.009594416802834868,0.04037022141641275,25.0
0.58432,0.00865344216932411,0.03628905483634871,0.009145110588576543,0.03829231819808304,34.0
0.586461,0.008246310884196646,0.034587518370737716,0.008714425139362502,0.03648500658142201,26.0
0.587234,0.007863413525994884,0.032969415973805385,0.008308726541989666,0.034783694507041704,25.0
